회사명,거래소코드,회계년도,매출액증가율(IFRS),매출액순이익률(IFRS),총자본투자효율(IFRS),CASH FLOW 대 부채비율(IFRS),총자본회전률(IFRS)
(주)켐트로닉스,089010,2010/12,6.63,3.37,15.72,7.87,1.56
(주)켐트로닉스,089010,2011/12,14.92,3.33,17.92,10.25,1.55
(주)켐트로닉스,089010,2012/12,2.97,7.04,23.13,18.13,1.45
(주)켐트로닉스,089010,2013/12,25.8,8.66,26.31,18.22,1.59
(주)켐트로닉스,089010,2014/12,-12.56,-2.6,8.61,11.08,1.28
(주)켐트로닉스,089010,2015/12,-0.78,-3.35,7.95,1.63,1.24
(주)켐트로닉스,089010,2016/12,-17.26,-1.09,12.02,8.5,1.05
(주)켐트로닉스,089010,2017/12,4.75,-7.57,3.77,12.04,1.14
(주)켐트로닉스,089010,2018/12,7.3,0.9,14.9,3.3,1.19
(주)켐트로닉스,089010,2019/12,4.74,0.06,14.53,9.06,1.16
(주)켐트로닉스,089010,2020/12,20.34,2.06,18.51,12.92,1.23
(주)켐트로닉스,089010,2021/12,29.87,5.63,24.99,8.51,1.37
(주)켐트로닉스,089010,2022/12,-2.35,1.45,16.36,10.35,1.19
(주)켐트로스,220260,2015/12,,,,,
(주)켐트로스,220260,2016/12,,,,,
(주)켐트로스,220260,2017/12,0,2.5,16.41,19.51,0.84
(주)켐트로스,220260,2018/12,2.26,12.36,22.48,15.04,0.76
(주)켐트로스,220260,2019/12,-1.49,0.65,13.92,19.37,0.66
(주)켐트로스,220260,2020/12,-0.53,3.45,16.08,18.79,0.62
(주)켐트로스,220260,2021/12,10.92,9.13,15.98,11.07,0.58
(주)켐트로스,220260,2022/12,18.08,6.68,16.33,11.28,0.59
(주)코난테크놀로지,402030,2022/12,-13.79,-21.29,19.22,-2.15,0.41
(주)코너스톤네트웍스,033110,2010/12,0.77,3.84,10.31,-34.89,0.65
(주)코너스톤네트웍스,033110,2011/12,-35.79,-38.64,-6.07,-10.44,0.4
(주)코너스톤네트웍스,033110,2012/12,-12.04,-6.74,6.17,-8.64,0.38
(주)코너스톤네트웍스,033110,2013/12,37.52,5.67,7.89,-3.56,0.48
(주)코너스톤네트웍스,033110,2014/12,-49.42,-82.48,-14.77,-26.24,0.23
(주)코너스톤네트웍스,033110,2015/12,-6.62,-126.02,-28.39,-18.87,0.25
(주)코너스톤네트웍스,033110,2016/12,246.69,-19.52,-1.22,-3.51,0.52
(주)코너스톤네트웍스,033110,2017/12,-87.25,-1311.36,-107.72,-15.36,0.06
(주)코너스톤네트웍스,033110,2018/12,23.92,-45.62,5.36,-27.23,0.11
(주)코너스톤네트웍스,033110,2019/12,-53.4,-2542.12,-83.23,-21.63,0.04
(주)코너스톤네트웍스,033110,2020/12,54.88,-860.6,-90.7,-15.18,0.08
(주)코다코,046070,2010/12,122.74,0.73,18.91,7.57,1.07
(주)코다코,046070,2011/12,25.92,1.03,18.92,1.68,1.19
(주)코다코,046070,2012/12,8.91,1.69,19.96,2.34,1.13
(주)코다코,046070,2013/12,7.16,2.4,18.97,11.88,1.03
(주)코다코,046070,2014/12,7.44,2.18,18.92,10.59,0.94
(주)코다코,046070,2015/12,10.43,2.23,19.04,6.66,0.92
(주)코다코,046070,2016/12,7.83,3.6,19.75,11.46,0.9
(주)코다코,046070,2017/12,-0.37,2.76,16.87,7.49,0.79
(주)코다코,046070,2018/12,-9.42,-7.35,9.5,2.79,0.7
(주)코다코,046070,2019/12,-12.52,-5.26,15.1,6.85,0.68
(주)코다코,046070,2020/12,-15.57,-7.47,11.05,4.87,0.62
(주)코다코,046070,2021/12,10.89,3.34,17.55,0.12,0.68
(주)코다코,046070,2022/12,7.47,-9.22,8.51,2.24,0.7
(주)코데즈컴바인,047770,2010/12,24.14,5.61,27.46,6.71,1.3
(주)코데즈컴바인,047770,2011/12,13.67,3.32,21.76,-6.55,1.15
(주)코데즈컴바인,047770,2012/12,-6.86,-8.01,17.82,-9.3,1
(주)코데즈컴바인,047770,2013/12,-24.52,-13.17,10.55,-1.71,0.9
(주)코데즈컴바인,047770,2014/12,-32.21,-31.3,-5.16,-2.39,0.93
(주)코데즈컴바인,047770,2015/12,-82.16,-70.24,24.18,-222.67,0.35
(주)코데즈컴바인,047770,2016/12,-5.35,9.6,11.96,-247.8,0.56
(주)코데즈컴바인,047770,2017/12,29.97,10.35,13.9,57.11,0.7
(주)코데즈컴바인,047770,2018/12,31.61,15.75,20.37,69.18,0.83
(주)코데즈컴바인,047770,2019/12,21.03,20.44,19.86,72.18,0.84
(주)코데즈컴바인,047770,2020/12,-9.77,14.1,16.52,75.98,0.65
(주)코데즈컴바인,047770,2021/12,20.19,18,18.99,79.8,0.7
(주)코데즈컴바인,047770,2022/12,1.45,19.95,18.36,137.45,0.64
(주)코디,080530,2010/12,20.37,21.99,33.81,60.92,1.01
(주)코디,080530,2011/12,-18.75,13.82,16.44,18.41,0.61
(주)코디,080530,2012/12,-36.21,-26.64,-1.15,-0.88,0.33
(주)코디,080530,2013/12,16.09,2.76,10.7,3.5,0.35
(주)코디,080530,2014/12,-15.44,-8.19,6.83,14.66,0.29
(주)코디,080530,2015/12,-47.58,-67.95,-4.39,-3.23,0.17
(주)코디,080530,2016/12,-2.25,-135.52,-6.59,-9.6,0.13
(주)코디,080530,2017/12,50.22,-157.93,-26.3,-31.76,0.21
(주)코디,080530,2018/12,20.24,-84.85,-8.22,-13.86,0.25
(주)코디,080530,2019/12,93.2,-17.82,5.76,-1.61,0.38
(주)코디,080530,2020/12,22.13,-2.01,9.64,14.82,0.48
(주)코디,080530,2021/12,-9.29,-20.47,2.14,13.68,0.44
(주)코디,080530,2022/12,7.73,-44.08,-9.42,-3.14,0.52
(주)코렌텍,104540,2013/12,16.42,13.37,15.17,-4.45,0.54
(주)코렌텍,104540,2014/12,-6.56,-4.97,14.53,3.24,0.38
(주)코렌텍,104540,2015/12,11.83,1.51,17.34,11.95,0.39
(주)코렌텍,104540,2016/12,18.22,6.48,14.37,9.04,0.38
(주)코렌텍,104540,2017/12,4.11,-17.85,7.05,10.5,0.34
(주)코렌텍,104540,2018/12,-3.85,-105.64,-32.03,15.78,0.4
(주)코렌텍,104540,2019/12,21.1,5.9,22.4,15.47,0.66
(주)코렌텍,104540,2020/12,0.83,5.06,16.34,0.47,0.52
(주)코렌텍,104540,2021/12,10.21,0.32,14.46,0.08,0.42
(주)코렌텍,104540,2022/12,25.75,2.76,14.93,9.59,0.46
(주)코리아나화장품,027050,2010/12,-5.81,-1.37,19.5,-0.62,0.89
(주)코리아나화장품,027050,2011/12,-6.49,1.58,19.41,17.43,0.82
(주)코리아나화장품,027050,2012/12,-6.48,8.04,33.05,41.47,0.87
(주)코리아나화장품,027050,2013/12,-1.17,0.15,19.16,3.68,0.89
(주)코리아나화장품,027050,2014/12,5.59,-6.2,14.62,3.4,0.87
(주)코리아나화장품,027050,2015/12,37.96,4.84,23.83,5.26,1.14
(주)코리아나화장품,027050,2016/12,-11,3.43,22.23,11.37,0.99
(주)코리아나화장품,027050,2017/12,-11.3,0.88,18.53,15.31,0.89
(주)코리아나화장품,027050,2018/12,-0.99,1.32,19.31,11.63,0.87
(주)코리아나화장품,027050,2019/12,1.08,0.6,15.18,8.61,0.88
(주)코리아나화장품,027050,2020/12,-29.73,-0.58,14.2,6.45,0.64
(주)코리아나화장품,027050,2021/12,-4.13,4.7,16.65,13.56,0.64
(주)코리아나화장품,027050,2022/12,-8.52,2.3,15.15,29.01,0.61
(주)코리아센터,290510,2019/12,8.75,6.72,10.9,6.48,0.23
(주)코리아센터,290510,2020/12,28.5,7.92,12.94,8.65,0.27
(주)코리아센터,290510,2021/12,12.44,3.52,8.45,8.39,0.27
(주)코맥스,036690,2010/12,0.69,1.66,13.21,4.72,0.99
(주)코맥스,036690,2011/12,1.98,6.73,19.77,14.73,1.07
(주)코맥스,036690,2012/12,-4.6,7.49,22.72,28.15,1.1
(주)코맥스,036690,2013/12,13.96,7.72,21.95,26.27,1.24
(주)코맥스,036690,2014/12,7.81,3.3,18.98,23.19,1.26
(주)코맥스,036690,2015/12,5.6,4.19,19.86,18.73,1.28
(주)코맥스,036690,2016/12,14.17,6.42,23.87,20.62,1.37
(주)코맥스,036690,2017/12,7.2,6.56,24.87,20.11,1.36
(주)코맥스,036690,2018/12,2.14,2.11,19.51,8.06,1.36
(주)코맥스,036690,2019/12,-1.18,2.71,17.85,4.84,1.32
(주)코맥스,036690,2020/12,-8.56,1.9,14.23,11.17,1.14
(주)코맥스,036690,2021/12,8.61,-10.08,1.47,8.1,1.22
(주)코맥스,036690,2022/12,10.02,-3.42,10.48,-2.13,1.46
(주)코메론,049430,2010/12,23.26,15.61,15.8,48.45,0.6
(주)코메론,049430,2011/12,-0.99,10.66,10.59,66.33,0.52
(주)코메론,049430,2012/12,-1.83,13.9,13.12,56.07,0.49
(주)코메론,049430,2013/12,8.39,10.07,11.45,40.68,0.5
(주)코메론,049430,2014/12,11.41,13.92,12.65,30.16,0.52
(주)코메론,049430,2015/12,5.6,19.49,17.62,77.57,0.53
(주)코메론,049430,2016/12,10.83,21.2,16.47,63.47,0.52
(주)코메론,049430,2017/12,-0.53,22.26,13.21,97.5,0.46
(주)코메론,049430,2018/12,-1.78,20.46,15.36,138.47,0.43
(주)코메론,049430,2019/12,-5.5,22.05,14.19,139.04,0.39
(주)코메론,049430,2020/12,11.24,20.97,14.29,133.54,0.41
(주)코메론,049430,2021/12,28.41,24.17,15.74,60.31,0.46
(주)코메론,049430,2022/12,-12.21,29.46,15.08,131.72,0.35
(주)코미코,183300,2017/12,53.41,27.35,45.37,37.79,0.72
(주)코미코,183300,2018/12,36.08,31.71,36.79,23.38,0.61
(주)코미코,183300,2019/12,-6.22,26.4,30.62,19.55,0.42
(주)코미코,183300,2020/12,9.52,24.7,32,34.4,0.41
(주)코미코,183300,2021/12,27.32,39.18,38.05,45.41,0.45
(주)코미코,183300,2022/12,22.03,28.58,34.45,56.95,0.47
(주)코미팜,041960,2010/12,13.57,5.31,13.13,-15.06,0.44
(주)코미팜,041960,2011/12,2.24,0.13,8.74,-7.03,0.33
(주)코미팜,041960,2012/12,12.94,1.3,9.49,-12.14,0.3
(주)코미팜,041960,2013/12,23.18,3.9,5.88,-0.36,0.28
(주)코미팜,041960,2014/12,33.29,-6.46,5.36,1.95,0.3
(주)코미팜,041960,2015/12,5.66,-17.83,1.58,-4.5,0.28
(주)코미팜,041960,2016/12,3.38,0.97,9.07,-1.28,0.29
(주)코미팜,041960,2017/12,-5.38,1.5,8.69,3.57,0.27
(주)코미팜,041960,2018/12,-1.74,-36.2,-2.96,1.94,0.27
(주)코미팜,041960,2019/12,3.71,-42.92,2.59,6.55,0.3
(주)코미팜,041960,2020/12,4.77,0.3,10.34,11.02,0.32
(주)코미팜,041960,2021/12,-4.17,-0.94,10.11,8.41,0.31
(주)코미팜,041960,2022/12,10.29,-9.87,8.65,6.19,0.35
(주)코세스,089890,2010/12,264.25,2.9,25.35,-5.72,1.25
(주)코세스,089890,2011/12,130.59,5.64,29.5,7.4,1.82
(주)코세스,089890,2012/12,4.57,8.26,44.76,16.77,1.6
(주)코세스,089890,2013/12,-55.77,-31.18,-4.82,-10.71,0.76
(주)코세스,089890,2014/12,8.75,-23.46,9.1,-5.11,0.85
(주)코세스,089890,2015/12,16.74,-2.06,26.51,6.96,1.09
(주)코세스,089890,2016/12,-35.28,-4.44,27.13,-2.82,0.87
(주)코세스,089890,2017/12,46.81,25.78,50.67,25.61,1.36
(주)코세스,089890,2018/12,60.08,13.98,39.47,8.16,1.43
(주)코세스,089890,2019/12,0.1,9.52,36.95,12.4,1.17
(주)코세스,089890,2020/12,-2.67,9.94,28.72,3.01,1.01
(주)코세스,089890,2021/12,20.92,14.42,38.74,16.45,1.05
(주)코세스,089890,2022/12,-5.51,10.81,35.35,87.81,0.98
(주)코센,009730,2010/12,18.51,0.31,10.03,-9.82,1.65
(주)코센,009730,2011/12,-8.08,-11.97,-5.51,-4.23,1.35
(주)코센,009730,2012/12,-19.89,-12.26,1.18,-1.13,1.18
(주)코센,009730,2013/12,-4.75,1.04,10.38,0.43,1.07
(주)코센,009730,2014/12,10.59,3.26,10.97,-5.53,1.02
(주)코센,009730,2015/12,-4.58,3.32,12.13,-7.12,0.93
(주)코센,009730,2016/12,-6.74,-17.99,-6.81,4.56,0.91
(주)코센,009730,2017/12,6.17,3.74,13.52,0.71,0.98
(주)코센,009730,2018/12,-4.51,-18.6,-7.68,-8.48,0.97
(주)코센,009730,2019/12,-0.61,-93.83,-44.3,-4.95,0.77
(주)코센,009730,2020/12,-32.1,-80.99,-41.57,-6.13,0.54
(주)코센,009730,2021/12,23.26,-5.34,10.24,5.7,1.02
(주)코센,009730,2022/12,46.41,4.34,19.83,-18.97,1.62
(주)코스나인,082660,2010/12,-45.54,-2.37,12.08,19.43,0.88
(주)코스나인,082660,2011/12,-57.13,-26.2,-0.15,0.02,0.42
(주)코스나인,082660,2012/12,137.79,-6.28,4.63,-14.62,0.87
(주)코스나인,082660,2013/12,134.35,0.2,14,-14.59,1.41
(주)코스나인,082660,2014/12,-14.22,-1.29,12.71,0.15,1.05
(주)코스나인,082660,2015/12,-48.18,-7.95,8.71,7.53,0.53
(주)코스나인,082660,2016/12,7.8,-5.5,6.15,3.26,0.53
(주)코스나인,082660,2017/12,-54.36,-65.02,-9.54,1.04,0.26
(주)코스나인,082660,2018/12,-73.44,-565.67,-23.93,-6.6,0.1
(주)코스나인,082660,2019/12,133.27,-157.46,1.19,-6.9,0.33
(주)코스나인,082660,2020/12,11.4,-55.57,-1.26,-5.2,0.34
(주)코스나인,082660,2021/12,-44.19,-137.24,-0.99,-11.97,0.19
(주)코스나인,082660,2022/12,-25.51,-125.87,-8.73,-15.44,0.17
(주)코스메카코리아,241710,2016/12,60.19,5.93,19.58,14.52,1.49
(주)코스메카코리아,241710,2017/12,3.98,4.88,20.28,26.13,1.13
(주)코스메카코리아,241710,2018/12,30.52,5.12,17.17,15.94,1.17
(주)코스메카코리아,241710,2019/12,-5.75,3.77,14.07,10.61,0.87
(주)코스메카코리아,241710,2020/12,1.28,2.84,12.83,5.04,0.8
(주)코스메카코리아,241710,2021/12,10.26,0.95,12.41,8.95,0.86
(주)코스메카코리아,241710,2022/12,4.62,2.18,13.22,8.91,0.89
(주)코스온,069110,2010/12,84.04,-20.67,-1.02,-90.6,1.09
(주)코스온,069110,2011/12,17.75,0.42,7.58,-161.9,1.38
(주)코스온,069110,2012/12,54.04,0.92,3.9,-15.32,1.84
(주)코스온,069110,2013/12,-45.89,-25.18,-3.22,-7.17,0.6
(주)코스온,069110,2014/12,150.05,2.02,12.16,-18.38,0.83
(주)코스온,069110,2015/12,133.81,7.33,16.89,-7.54,1.08
(주)코스온,069110,2016/12,24.82,9.59,19.09,-16.45,0.9
(주)코스온,069110,2017/12,10.78,0.64,11.96,-7.81,0.75
(주)코스온,069110,2018/12,-2.27,-3.37,6.92,-1.59,0.53
(주)코스온,069110,2019/12,4.48,-2.79,6.7,10.95,0.45
(주)코스온,069110,2020/12,-15.42,-46.7,-8.49,15.97,0.39
(주)코스온,069110,2021/12,-82.48,-605.83,-58.81,0.75,0.09
(주)코스온,069110,2022/12,-82.68,-3270.61,-148.25,-10.21,0.03
(주)코스텍시스,355150,2020/12,,,,,
(주)코스텍시스,355150,2021/12,,,,,
(주)코스텍시스,355150,2022/12,,,,,
(주)코썬바이오,204990,2016/12,10.89,23.59,25.76,19.52,0.69
(주)코썬바이오,204990,2017/12,-23.52,-25.52,0.75,-192.65,0.26
(주)코썬바이오,204990,2018/12,-62.95,-627.35,-66.04,-200.68,0.08
(주)코썬바이오,204990,2019/12,-38.69,-1154.11,-505.19,-82,0.13
(주)코아시아,045970,2010/12,-86.25,49.76,0.87,551.07,0.02
(주)코아시아,045970,2011/12,-11.67,26.63,0.41,133.55,0.02
(주)코아시아,045970,2012/12,9.35,24.16,0.38,66.38,0.02
(주)코아시아,045970,2013/12,-57.26,23.97,0.5,1.34,0.01
(주)코아시아,045970,2014/12,14.56,518.64,6.37,-4.89,0.01
(주)코아시아,045970,2015/12,47.62,-53.36,0.94,1.49,0.01
(주)코아시아,045970,2016/12,433.18,-66.14,-0.78,2.99,0.07
(주)코아시아,045970,2017/12,-49.53,83.04,7.4,3.66,0.04
(주)코아시아,045970,2018/12,15.27,-328.62,-11.43,0.08,0.04
(주)코아시아,045970,2019/12,1581.13,16.84,10.81,-1.4,0.61
(주)코아시아,045970,2020/12,205.67,-2.51,6.95,4.57,1.5
(주)코아시아,045970,2021/12,-58.92,-4.38,5.52,10.25,0.57
(주)코아시아,045970,2022/12,-47.82,-28.4,-1.53,5.28,0.28
(주)코아시아씨엠,196450,2014/12,,,,,
(주)코아시아씨엠,196450,2015/12,0,-12.8,8.72,17.65,0.57
(주)코아시아씨엠,196450,2016/12,-49.53,-181.94,-60.67,-38.33,0.34
(주)코아시아씨엠,196450,2017/12,-58.6,-146.94,-21.5,-83.74,0.17
(주)코아시아씨엠,196450,2018/12,-26.26,-110.03,-16.49,-32.53,0.14
(주)코아시아씨엠,196450,2019/12,724.47,-1.9,6.74,-22.27,0.88
(주)코아시아씨엠,196450,2020/12,17.38,-15.08,-5.22,-4.52,0.88
(주)코아시아씨엠,196450,2021/12,-30.81,-8.4,1.39,23.06,0.55
(주)코아시아씨엠,196450,2022/12,-18.38,-7.19,1.79,11.22,0.37
(주)코아에스앤아이,052350,2010/12,-32.99,-113.78,-22.4,-56.59,0.25
(주)코아에스앤아이,052350,2011/12,-22.55,-374.39,-169.09,0,0.26
(주)코엔텍,029960,2010/12,3.05,8.44,16.81,48.29,0.35
(주)코엔텍,029960,2011/12,17,16.81,21.51,81.45,0.4
(주)코엔텍,029960,2012/12,19.75,25.41,24.92,123.62,0.43
(주)코엔텍,029960,2013/12,-0.33,23.78,22.25,118.59,0.39
(주)코엔텍,029960,2014/12,8.78,25.09,21.79,85.13,0.38
(주)코엔텍,029960,2015/12,-1.71,19.58,14.56,37.55,0.31
(주)코엔텍,029960,2016/12,43.26,28.89,20.69,38.67,0.37
(주)코엔텍,029960,2017/12,10.34,26.82,23.16,53.02,0.35
(주)코엔텍,029960,2018/12,19.86,56.4,23.33,81.84,0.36
(주)코엔텍,029960,2019/12,10.68,33.93,26.16,91.38,0.36
(주)코엔텍,029960,2020/12,-0.4,36.06,26.46,84.95,0.36
(주)코엔텍,029960,2021/12,4.61,40.02,27.86,91.73,0.38
(주)코엔텍,029960,2022/12,21.85,43.84,31.43,114.74,0.45
(주)코원플레이,056000,2010/12,-10.59,6.07,24.43,31.04,1.63
(주)코원플레이,056000,2011/12,-55.46,-21.61,-5.92,23.41,0.77
(주)코원플레이,056000,2012/12,-44.21,-41.06,-12.55,13.07,0.48
(주)코원플레이,056000,2013/12,-27.44,-25.69,-0.69,-5.65,0.38
(주)코원플레이,056000,2014/12,8.74,-3.58,6.51,1.54,0.42
(주)코원플레이,056000,2015/12,-39.74,-130.76,-43.09,4.12,0.31
(주)코원플레이,056000,2016/12,109.45,-26.67,-9.28,-5.05,0.76
(주)코원플레이,056000,2017/12,-4.06,3.75,22.23,-71.95,0.87
(주)코원플레이,056000,2018/12,-31.47,-3.17,4.47,-85.53,0.87
(주)코원플레이,056000,2019/12,-24.29,-21.57,-8.84,34.33,0.71
(주)코원플레이,056000,2020/12,-17.23,-22.53,-2.82,-15.94,0.35
(주)코원플레이,056000,2021/12,-61.53,-75.47,-4.63,-265.08,0.12
(주)코윈테크,282880,2019/12,18.57,18.63,27.9,23.49,1.17
(주)코윈테크,282880,2020/12,-55.84,2.75,6.86,26.67,0.34
(주)코윈테크,282880,2021/12,78.39,5.26,9.83,0.85,0.5
(주)코윈테크,282880,2022/12,85.39,-1.52,6.79,-7.58,0.67
(주)코이즈,121850,2012/12,29.03,19.71,38.85,62.96,0.89
(주)코이즈,121850,2013/12,-32.01,-2.1,14.5,16.58,0.46
(주)코이즈,121850,2014/12,16.02,0.98,15.61,-6.21,0.47
(주)코이즈,121850,2015/12,-17.2,-12.5,7.56,2.59,0.39
(주)코이즈,121850,2016/12,26.47,4.64,18,26.14,0.52
(주)코이즈,121850,2017/12,-27.24,-46.23,-5.93,20.62,0.44
(주)코이즈,121850,2018/12,-19.28,-58.58,-7.37,-1.53,0.41
(주)코이즈,121850,2019/12,90.17,-2.42,19.51,-2.6,0.92
(주)코이즈,121850,2020/12,8.18,-5.04,14.9,12.02,1.09
(주)코이즈,121850,2021/12,-58.45,-78.86,-22.22,-5.59,0.54
(주)코이즈,121850,2022/12,-42.47,-98.74,-6.84,-32.79,0.29
(주)코콤,015710,2010/12,-9.07,1.83,9.21,9.9,0.8
(주)코콤,015710,2011/12,12.37,4.16,12.18,8.38,0.88
(주)코콤,015710,2012/12,2.83,4.12,11.02,11.89,0.87
(주)코콤,015710,2013/12,14.35,3.36,11.05,18.54,0.89
(주)코콤,015710,2014/12,8.74,5.52,16.66,19.71,0.95
(주)코콤,015710,2015/12,6.97,6.68,18.01,27.7,1.03
(주)코콤,015710,2016/12,2.83,6.34,15.13,23.38,1
(주)코콤,015710,2017/12,25.64,7.49,17.11,37.33,1.16
(주)코콤,015710,2018/12,14.34,8.48,20.31,43.11,1.18
(주)코콤,015710,2019/12,-18.16,6.14,17.95,50.82,0.91
(주)코콤,015710,2020/12,-11.18,6.12,14.77,47.32,0.8
(주)코콤,015710,2021/12,-22.09,4.65,9.96,12.77,0.6
(주)코콤,015710,2022/12,2.83,-2.78,5.51,-8.49,0.62
(주)코텍,052330,2010/12,3.11,10.7,18.12,-11.14,1.02
(주)코텍,052330,2011/12,6.25,13.29,20.61,15.36,0.96
(주)코텍,052330,2012/12,1.56,10.63,21.45,89.95,0.95
(주)코텍,052330,2013/12,4.23,10.22,21.32,75.26,0.95
(주)코텍,052330,2014/12,-12.35,4.25,14.15,25.01,0.81
(주)코텍,052330,2015/12,62.59,9.58,22.54,27.04,1.16
(주)코텍,052330,2016/12,23.12,12.67,21.78,53.74,1.17
(주)코텍,052330,2017/12,9.91,6.63,18.69,53.78,1.13
(주)코텍,052330,2018/12,5.84,10.11,23.14,71.14,1.11
(주)코텍,052330,2019/12,-17.7,11.47,19.5,159.46,0.84
(주)코텍,052330,2020/12,-34.57,-0.38,6.89,213.5,0.55
(주)코텍,052330,2021/12,14.08,-15.9,-3.78,-47.29,0.64
(주)코텍,052330,2022/12,101.28,3.96,13.87,-35.81,1.14
(주)코퍼스코리아,322780,2019/12,,,,,
(주)코퍼스코리아,322780,2020/12,0,25.8,12.58,133.41,0.2
(주)코퍼스코리아,322780,2021/12,93.99,50.74,15.39,6.28,0.25
(주)코퍼스코리아,322780,2022/12,-36.51,-14.68,4.02,11.73,0.11
(주)쿠첸,225650,2015/12,,,,,
(주)쿠첸,225650,2016/12,0,2.38,28.53,3.48,2.56
(주)쿠첸,225650,2017/12,-12.97,-2.75,12.37,13.45,2.24
(주)쿠첸,225650,2018/12,-5.86,0.31,20.69,10.44,2.21
(주)쿠콘,294570,2021/12,19.85,11.61,10.72,26.04,0.35
(주)쿠콘,294570,2022/12,5.95,7.83,10.78,27.33,0.33
(주)퀀타매트릭스,317690,2020/12,88.84,-753.14,-5.35,-278.59,0.03
(주)퀀타매트릭스,317690,2021/12,-77.03,-4088.51,-8.61,-256.32,0.01
(주)퀀타매트릭스,317690,2022/12,211.28,-1336.77,-10.48,-283.16,0.02
(주)큐라클,365270,2021/12,0,-106.76,-3.38,-48.16,0.16
(주)큐라클,365270,2022/12,-42.72,-318.34,-9.88,-79.47,0.06
(주)큐로컴,040350,2010/12,7.49,4.42,2.39,-14.18,0.17
(주)큐로컴,040350,2011/12,-12.84,-5.99,-0.59,0.42,0.14
(주)큐로컴,040350,2012/12,-13.55,7.99,4.65,6.01,0.11
(주)큐로컴,040350,2013/12,53.86,11.02,4.24,19.25,0.16
(주)큐로컴,040350,2014/12,-17.04,13.04,4.58,29.08,0.12
(주)큐로컴,040350,2015/12,16.17,262.19,30.79,27.85,0.12
(주)큐로컴,040350,2016/12,-2.74,-139.11,-7.03,0.81,0.09
(주)큐로컴,040350,2017/12,-8.31,-167.75,-10.1,-0.15,0.09
(주)큐로컴,040350,2018/12,-8.71,-233.07,-20.61,4.45,0.1
(주)큐로컴,040350,2019/12,-0.97,-178.91,-13.82,1.35,0.12
(주)큐로컴,040350,2020/12,-2.12,-117.15,-6.78,-22.77,0.12
(주)큐로컴,040350,2021/12,-13.56,-162.66,-9.41,-18.64,0.11
(주)큐로컴,040350,2022/12,13.23,-140.06,-5.6,4.69,0.14
(주)큐로홀딩스,051780,2010/12,193.65,0.61,3.89,-6.49,0.18
(주)큐로홀딩스,051780,2011/12,22.46,4.02,3.74,-0.68,0.19
(주)큐로홀딩스,051780,2012/12,-3.6,-26.53,0.3,-1.69,0.16
(주)큐로홀딩스,051780,2013/12,-8.2,-11.02,2.87,-5.23,0.15
(주)큐로홀딩스,051780,2014/12,-8.79,4.47,4.55,-3.26,0.14
(주)큐로홀딩스,051780,2015/12,-12.75,11.84,7.92,-7.82,0.13
(주)큐로홀딩스,051780,2016/12,-9.93,-150.22,-13.63,-18.14,0.12
(주)큐로홀딩스,051780,2017/12,54.15,-243.85,-66.01,-16.26,0.23
(주)큐로홀딩스,051780,2018/12,83.25,-32.39,-7.67,-6.08,0.53
(주)큐로홀딩스,051780,2019/12,-1.23,-24.7,-2.35,-2.33,0.53
(주)큐로홀딩스,051780,2020/12,35.29,-39.66,-21.58,-27.7,0.74
(주)큐로홀딩스,051780,2021/12,73.43,5.07,12.32,-10.41,1.14
(주)큐로홀딩스,051780,2022/12,10.9,-7.12,1.4,-2.44,1.02
(주)큐리어스,045050,2010/12,22,-101.88,-22.92,-8.1,0.35
(주)큐리어스,045050,2011/12,68.76,-36.08,2.78,-23.04,0.57
(주)큐리언트,115180,2016/12,0,0,-28.36,-461.09,0
(주)큐리언트,115180,2017/12,0,0,-60.71,-981.22,0
(주)큐리언트,115180,2018/12,0,0,-32.08,-348.09,0
(주)큐리언트,115180,2019/12,0,0,-95.74,-602.94,0
(주)큐리언트,115180,2020/12,0,-15445.37,-25.25,-575.47,0
(주)큐리언트,115180,2021/12,3514.89,-452.36,-31.2,-601.1,0.08
(주)큐리언트,115180,2022/12,162.95,-186.19,-58.47,-686.15,0.28
(주)큐브엔터테인먼트,182360,2013/12,,,,,
(주)큐브엔터테인먼트,182360,2014/12,,,,,
(주)큐브엔터테인먼트,182360,2015/12,0,-25.05,-0.42,11.39,0.81
(주)큐브엔터테인먼트,182360,2016/12,-15.05,-21.19,6.29,-59.83,0.76
(주)큐브엔터테인먼트,182360,2017/12,23.32,-8.92,18.99,-24.47,1.05
(주)큐브엔터테인먼트,182360,2018/12,36.77,3.37,30.94,41.61,1.27
(주)큐브엔터테인먼트,182360,2019/12,-10.1,3.55,30.14,23.5,0.96
(주)큐브엔터테인먼트,182360,2020/12,8.49,3.44,19.67,21.33,0.7
(주)큐브엔터테인먼트,182360,2021/12,13.36,-14.21,13.09,27.99,0.65
(주)큐브엔터테인먼트,182360,2022/12,81.27,9.69,22.35,44.4,0.96
(주)큐앤에스,052880,2010/12,19.31,-64.99,-57.93,-4.8,0.77
(주)큐에스아이,066310,2010/12,25.78,18.68,33.28,22.81,0.72
(주)큐에스아이,066310,2011/12,7.6,16.07,29.28,47.67,0.69
